HomeTeam,AwayTeam,HomeGoals,AwayGoals
Spal,Sassuolo,0.0,1.0
Torino,Roma,0.0,1.0
Udinese,Juventus,2.0,6.0
Inter,Sampdoria,3.0,2.0
Atalanta,Verona,3.0,0.0
Bologna,Lazio,1.0,2.0
Cagliari,Benevento,2.0,1.0
Chievo,Milan,1.0,4.0
Fiorentina,Torino,3.0,0.0
Genoa,Napoli,2.0,3.0
Juventus,Spal,4.0,1.0
Roma,Crotone,1.0,0.0
Sassuolo,Udinese,0.0,1.0
Milan,Juventus,0.0,2.0
Roma,Bologna,1.0,0.0
Benevento,Lazio,1.0,5.0
Crotone,Fiorentina,2.0,1.0
Napoli,Sassuolo,3.0,1.0
Sampdoria,Chievo,4.0,1.0
Spal,Genoa,1.0,0.0
Torino,Cagliari,2.0,1.0
Udinese,Atalanta,2.0,1.0
Verona,Inter,1.0,2.0
Bologna,Crotone,2.0,3.0
Genoa,Sampdoria,0.0,2.0
Atalanta,Spal,1.0,1.0
Cagliari,Verona,2.0,1.0
Chievo,Napoli,0.0,0.0
Fiorentina,Roma,2.0,4.0
Inter,Torino,1.0,1.0
Juventus,Benevento,2.0,1.0
Sassuolo,Milan,0.0,2.0
Napoli,Milan,2.0,1.0
Roma,Lazio,2.0,1.0
Benevento,Sassuolo,1.0,2.0
Crotone,Genoa,0.0,1.0
Inter,Atalanta,2.0,0.0
Sampdoria,Juventus,3.0,2.0
Spal,Fiorentina,1.0,1.0
Torino,Chievo,1.0,1.0
Udinese,Cagliari,0.0,1.0
Verona,Bologna,2.0,3.0
Bologna,Sampdoria,3.0,0.0
Cagliari,Inter,1.0,3.0
Chievo,Spal,2.0,1.0
Sassuolo,Verona,0.0,2.0
Genoa,Roma,1.0,1.0
Juventus,Crotone,3.0,0.0
Lazio,Fiorentina,1.0,1.0
Milan,Torino,0.0,0.0
Udinese,Napoli,0.0,1.0
Atalanta,Benevento,1.0,0.0
Napoli,Juventus,0.0,1.0
Roma,Spal,3.0,1.0
Torino,Atalanta,1.0,1.0
Benevento,Milan,2.0,2.0
Bologna,Cagliari,1.0,1.0
Fiorentina,Sassuolo,3.0,0.0
Inter,Chievo,5.0,0.0
Sampdoria,Lazio,1.0,2.0
Crotone,Udinese,0.0,3.0
Verona,Genoa,0.0,1.0
Cagliari,Sampdoria,2.0,2.0
Juventus,Inter,0.0,0.0
Chievo,Roma,0.0,0.0
Milan,Bologna,2.0,1.0
Napoli,Fiorentina,0.0,0.0
Sassuolo,Crotone,2.0,1.0
Spal,Verona,2.0,2.0
Udinese,Benevento,2.0,0.0
Lazio,Torino,1.0,3.0
Genoa,Atalanta,1.0,2.0
Inter,Udinese,1.0,3.0
Roma,Cagliari,1.0,0.0
Torino,Napoli,1.0,3.0
Atalanta,Lazio,3.0,3.0
Benevento,Spal,1.0,2.0
Bologna,Juventus,0.0,3.0
Crotone,Chievo,1.0,0.0
Fiorentina,Genoa,0.0,0.0
Sampdoria,Sassuolo,0.0,1.0
Verona,Milan,3.0,0.0
Cagliari,Fiorentina,0.0,1.0
Chievo,Bologna,2.0,3.0
Genoa,Benevento,1.0,0.0
Juventus,Roma,1.0,0.0
Lazio,Crotone,4.0,0.0
Milan,Atalanta,0.0,2.0
Napoli,Sampdoria,3.0,2.0
Sassuolo,Inter,1.0,0.0
Spal,Torino,2.0,2.0
Udinese,Verona,4.0,0.0
Crotone,Napoli,0.0,1.0
Atalanta,Cagliari,1.0,2.0
Benevento,Chievo,1.0,0.0
Bologna,Udinese,1.0,2.0
Fiorentina,Milan,1.0,1.0
Inter,Lazio,0.0,0.0
Roma,Sassuolo,1.0,1.0
Sampdoria,Spal,2.0,0.0
Torino,Genoa,0.0,0.0
Verona,Juventus,1.0,3.0
Chievo,Udinese,1.0,1.0
Fiorentina,Inter,1.0,1.0
Benevento,Sampdoria,3.0,2.0
Cagliari,Juventus,0.0,1.0
Genoa,Sassuolo,1.0,0.0
Milan,Crotone,1.0,0.0
Napoli,Verona,2.0,0.0
Roma,Atalanta,1.0,2.0
Spal,Lazio,2.0,5.0
Torino,Bologna,3.0,0.0
Atalanta,Napoli,0.0,1.0
Bologna,Benevento,3.0,0.0
Cagliari,Milan,1.0,2.0
Inter,Roma,1.0,1.0
Lazio,Chievo,5.0,1.0
Sampdoria,Fiorentina,3.0,1.0
Sassuolo,Torino,1.0,1.0
Udinese,Spal,1.0,1.0
Verona,Crotone,0.0,3.0
Juventus,Genoa,1.0,0.0
Lazio,Udinese,3.0,0.0
Sampdoria,Roma,1.0,1.0
Chievo,Juventus,0.0,2.0
Sassuolo,Atalanta,0.0,3.0
Crotone,Cagliari,1.0,1.0
Fiorentina,Verona,1.0,4.0
Genoa,Udinese,0.0,1.0
Milan,Lazio,2.0,1.0
Napoli,Bologna,3.0,1.0
Roma,Sampdoria,0.0,1.0
Spal,Inter,1.0,1.0
Torino,Benevento,3.0,0.0
Inter,Crotone,1.0,1.0
Sampdoria,Torino,1.0,1.0
Atalanta,Chievo,1.0,0.0
Benevento,Napoli,0.0,2.0
Bologna,Fiorentina,1.0,2.0
Cagliari,Spal,2.0,0.0
Juventus,Sassuolo,7.0,0.0
Udinese,Milan,1.0,1.0
Verona,Roma,0.0,1.0
Lazio,Genoa,1.0,2.0
Fiorentina,Juventus,0.0,2.0
Crotone,Atalanta,1.0,1.0
Napoli,Lazio,4.0,1.0
Spal,Milan,0.0,4.0
Chievo,Genoa,0.0,1.0
Inter,Bologna,2.0,1.0
Roma,Benevento,5.0,2.0
Sampdoria,Verona,2.0,0.0
Sassuolo,Cagliari,0.0,0.0
Torino,Udinese,2.0,0.0
Chievo,Cagliari,2.0,1.0
Genoa,Inter,2.0,0.0
Udinese,Roma,0.0,2.0
Atalanta,Fiorentina,1.0,1.0
Benevento,Crotone,3.0,2.0
Bologna,Sassuolo,2.0,1.0
Milan,Sampdoria,1.0,0.0
Napoli,Spal,1.0,0.0
Torino,Juventus,0.0,1.0
Lazio,Verona,2.0,0.0
Bologna,Genoa,2.0,0.0
Inter,Benevento,2.0,0.0
Crotone,Spal,2.0,3.0
Fiorentina,Chievo,1.0,0.0
Roma,Milan,0.0,2.0
Sampdoria,Udinese,2.0,1.0
Sassuolo,Lazio,0.0,3.0
Verona,Torino,2.0,1.0
Cagliari,Napoli,0.0,5.0
Lazio,Juventus,0.0,1.0
Napoli,Roma,2.0,4.0
Spal,Bologna,1.0,0.0
Roma,Torino,3.0,0.0
Verona,Chievo,1.0,0.0
Bologna,Atalanta,0.0,1.0
Cagliari,Lazio,2.0,2.0
Crotone,Sampdoria,4.0,1.0
Fiorentina,Benevento,1.0,0.0
Genoa,Milan,0.0,1.0
Inter,Napoli,0.0,0.0
Juventus,Udinese,2.0,0.0
Sassuolo,Spal,1.0,1.0
Juventus,Atalanta,2.0,0.0
Spal,Juventus,0.0,0.0
Udinese,Sassuolo,1.0,2.0
Benevento,Cagliari,1.0,2.0
Crotone,Roma,0.0,2.0
Lazio,Bologna,1.0,1.0
Milan,Chievo,3.0,2.0
Napoli,Genoa,1.0,0.0
Sampdoria,Inter,0.0,5.0
Torino,Fiorentina,1.0,2.0
Verona,Atalanta,0.0,5.0
Atalanta,Udinese,2.0,0.0
Bologna,Roma,1.0,1.0
Cagliari,Torino,0.0,4.0
Chievo,Sampdoria,2.0,1.0
Fiorentina,Crotone,2.0,0.0
Genoa,Spal,1.0,1.0
Inter,Verona,3.0,0.0
Juventus,Milan,3.0,1.0
Lazio,Benevento,6.0,2.0
Sassuolo,Napoli,1.0,1.0
Atalanta,Sampdoria,1.0,2.0
Genoa,Cagliari,2.0,1.0
Udinese,Fiorentina,0.0,2.0
Benevento,Verona,3.0,0.0
Chievo,Sassuolo,1.0,1.0
Milan,Inter,0.0,0.0
Torino,Crotone,4.0,1.0
Benevento,Juventus,2.0,4.0
Roma,Fiorentina,0.0,2.0
Sampdoria,Genoa,0.0,0.0
Spal,Atalanta,1.0,1.0
Crotone,Bologna,1.0,0.0
Milan,Sassuolo,1.0,1.0
Napoli,Chievo,2.0,1.0
Torino,Inter,1.0,0.0
Udinese,Lazio,1.0,2.0
Verona,Cagliari,1.0,0.0
Atalanta,Inter,0.0,0.0
Cagliari,Udinese,2.0,1.0
Chievo,Torino,0.0,0.0
Genoa,Crotone,1.0,0.0
Bologna,Verona,2.0,0.0
Fiorentina,Spal,0.0,0.0
Juventus,Sampdoria,3.0,0.0
Lazio,Roma,0.0,0.0
Milan,Napoli,0.0,0.0
Sassuolo,Benevento,2.0,2.0
Inter,Cagliari,4.0,0.0
Benevento,Atalanta,0.0,3.0
Crotone,Juventus,1.0,1.0
Fiorentina,Lazio,3.0,4.0
Napoli,Udinese,4.0,2.0
Roma,Genoa,2.0,1.0
Sampdoria,Bologna,1.0,0.0
Spal,Chievo,0.0,0.0
Torino,Milan,1.0,1.0
Verona,Sassuolo,0.0,1.0
Milan,Benevento,0.0,1.0
Sassuolo,Fiorentina,1.0,0.0
Spal,Roma,0.0,3.0
Atalanta,Torino,2.0,1.0
Cagliari,Bologna,0.0,0.0
Chievo,Inter,1.0,2.0
Juventus,Napoli,0.0,1.0
Lazio,Sampdoria,4.0,0.0
Udinese,Crotone,1.0,2.0
Genoa,Verona,3.0,1.0
Inter,Juventus,2.0,3.0
Roma,Chievo,4.0,1.0
Atalanta,Genoa,3.0,1.0
Benevento,Udinese,3.0,3.0
Bologna,Milan,1.0,2.0
Crotone,Sassuolo,4.0,1.0
Fiorentina,Napoli,3.0,0.0
Sampdoria,Cagliari,4.0,1.0
Torino,Lazio,0.0,1.0
Verona,Spal,1.0,3.0
Juventus,Bologna,3.0,1.0
Milan,Verona,4.0,1.0
Cagliari,Roma,0.0,1.0
Chievo,Crotone,2.0,1.0
Genoa,Fiorentina,2.0,3.0
Lazio,Atalanta,1.0,1.0
Napoli,Torino,2.0,2.0
Sassuolo,Sampdoria,1.0,0.0
Spal,Benevento,2.0,0.0
Udinese,Inter,0.0,4.0
Benevento,Genoa,1.0,0.0
Inter,Sassuolo,1.0,2.0
Atalanta,Milan,1.0,1.0
Bologna,Chievo,1.0,2.0
Crotone,Lazio,2.0,2.0
Fiorentina,Cagliari,0.0,1.0
Roma,Juventus,0.0,0.0
Sampdoria,Napoli,0.0,2.0
Torino,Spal,2.0,1.0
Verona,Udinese,0.0,1.0
Juventus,Verona,2.0,1.0
Cagliari,Atalanta,1.0,0.0
Chievo,Benevento,1.0,0.0
Genoa,Torino,1.0,2.0
Lazio,Inter,2.0,3.0
Milan,Fiorentina,5.0,1.0
Napoli,Crotone,2.0,1.0
Sassuolo,Roma,0.0,1.0
Spal,Sampdoria,3.0,1.0
Udinese,Bologna,1.0,0.0
Chievo,Juventus,2.0,3.0
Lazio,Napoli,1.0,2.0
Bologna,Spal,0.0,1.0
Empoli,Cagliari,2.0,0.0
Parma,Udinese,2.0,2.0
Sassuolo,Inter,1.0,0.0
Torino,Roma,0.0,1.0
Atalanta,Frosinone,4.0,0.0
Juventus,Lazio,2.0,0.0
Napoli,Milan,3.0,2.0
Cagliari,Sassuolo,2.0,2.0
Fiorentina,Chievo,6.0,1.0
Frosinone,Bologna,0.0,0.0
Genoa,Empoli,2.0,1.0
Inter,Torino,2.0,2.0
Spal,Parma,1.0,0.0
Udinese,Sampdoria,1.0,0.0
Roma,Atalanta,3.0,3.0
Milan,Roma,2.0,1.0
Bologna,Inter,0.0,3.0
Parma,Juventus,1.0,2.0
Atalanta,Cagliari,0.0,1.0
Chievo,Empoli,0.0,0.0
Fiorentina,Udinese,1.0,0.0
Lazio,Frosinone,1.0,0.0
Sampdoria,Napoli,3.0,0.0
Sassuolo,Genoa,5.0,3.0
Torino,Spal,1.0,0.0
Frosinone,Sampdoria,0.0,5.0
Inter,Parma,0.0,1.0
Napoli,Fiorentina,1.0,0.0
Cagliari,Milan,1.0,1.0
Empoli,Lazio,0.0,1.0
Genoa,Bologna,1.0,0.0
Juventus,Sassuolo,2.0,1.0
Roma,Chievo,2.0,2.0
Udinese,Torino,1.0,1.0
Spal,Atalanta,2.0,0.0
Sampdoria,Fiorentina,1.0,1.0
Sassuolo,Empoli,3.0,1.0
Fiorentina,Spal,3.0,0.0
Parma,Cagliari,2.0,0.0
Sampdoria,Inter,0.0,1.0
Bologna,Roma,2.0,0.0
Chievo,Udinese,0.0,2.0
Frosinone,Juventus,0.0,2.0
Lazio,Genoa,4.0,1.0
Milan,Atalanta,2.0,2.0
Torino,Napoli,1.0,3.0
Inter,Fiorentina,2.0,1.0
Atalanta,Torino,0.0,0.0
Cagliari,Sampdoria,0.0,0.0
Genoa,Chievo,2.0,0.0
Juventus,Bologna,2.0,0.0
Napoli,Parma,3.0,0.0
Roma,Frosinone,4.0,0.0
Udinese,Lazio,1.0,2.0
Empoli,Milan,1.0,1.0
Spal,Sassuolo,0.0,2.0
Inter,Cagliari,2.0,0.0
Juventus,Napoli,3.0,1.0
Roma,Lazio,3.0,1.0
Bologna,Udinese,2.0,1.0
Chievo,Torino,0.0,1.0
Fiorentina,Atalanta,2.0,0.0
Frosinone,Genoa,1.0,2.0
Parma,Empoli,1.0,0.0
Sassuolo,Milan,1.0,4.0
Sampdoria,Spal,2.0,1.0
Torino,Frosinone,3.0,2.0
Cagliari,Bologna,2.0,0.0
Empoli,Roma,0.0,2.0
Udinese,Juventus,0.0,2.0
Atalanta,Sampdoria,0.0,1.0
Genoa,Parma,1.0,3.0
Lazio,Fiorentina,1.0,0.0
Milan,Chievo,3.0,1.0
Napoli,Sassuolo,2.0,0.0
Spal,Inter,1.0,2.0
Juventus,Genoa,1.0,1.0
Roma,Spal,0.0,2.0
Udinese,Napoli,0.0,3.0
Bologna,Torino,2.0,2.0
Chievo,Atalanta,1.0,5.0
Fiorentina,Cagliari,1.0,1.0
Frosinone,Empoli,3.0,3.0
Inter,Milan,1.0,0.0
Parma,Lazio,0.0,2.0
Sampdoria,Sassuolo,0.0,0.0
Atalanta,Parma,3.0,0.0
Empoli,Juventus,1.0,2.0
Torino,Fiorentina,1.0,1.0
Cagliari,Chievo,2.0,1.0
Genoa,Udinese,2.0,2.0
Milan,Sampdoria,3.0,2.0
Napoli,Roma,1.0,1.0
Sassuolo,Bologna,2.0,2.0
Spal,Frosinone,0.0,3.0
Lazio,Inter,0.0,3.0
Milan,Genoa,2.0,1.0
Napoli,Empoli,5.0,1.0
Fiorentina,Roma,1.0,1.0
Inter,Genoa,5.0,0.0
Juventus,Cagliari,3.0,1.0
Bologna,Atalanta,1.0,2.0
Chievo,Sassuolo,0.0,2.0
Lazio,Spal,4.0,1.0
Parma,Frosinone,0.0,0.0
Sampdoria,Torino,1.0,4.0
Udinese,Milan,0.0,1.0
Frosinone,Fiorentina,1.0,1.0
Genoa,Napoli,1.0,2.0
Spal,Cagliari,2.0,2.0
Torino,Parma,1.0,2.0
Atalanta,Inter,4.0,1.0
Chievo,Bologna,2.0,2.0
Empoli,Udinese,2.0,1.0
Milan,Juventus,0.0,2.0
Roma,Sampdoria,4.0,1.0
Sassuolo,Lazio,1.0,1.0
Inter,Frosinone,3.0,0.0
Juventus,Spal,2.0,0.0
Udinese,Roma,1.0,0.0
Bologna,Fiorentina,0.0,0.0
Empoli,Atalanta,3.0,2.0
Genoa,Sampdoria,1.0,1.0
Lazio,Milan,1.0,1.0
Napoli,Chievo,0.0,0.0
Parma,Sassuolo,2.0,1.0
Cagliari,Torino,0.0,0.0
Fiorentina,Juventus,0.0,3.0
Sampdoria,Bologna,4.0,1.0
Spal,Empoli,2.0,2.0
Chievo,Lazio,1.0,1.0
Frosinone,Cagliari,1.0,1.0
Milan,Parma,2.0,1.0
Roma,Inter,2.0,2.0
Sassuolo,Udinese,0.0,0.0
Torino,Genoa,2.0,1.0
Atalanta,Napoli,1.0,2.0
Juventus,Inter,1.0,0.0
Cagliari,Roma,2.0,2.0
Lazio,Sampdoria,2.0,2.0
Napoli,Frosinone,4.0,0.0
Empoli,Bologna,2.0,1.0
Genoa,Spal,1.0,1.0
Milan,Torino,0.0,0.0
Parma,Chievo,1.0,1.0
Sassuolo,Fiorentina,3.0,3.0
Udinese,Atalanta,1.0,3.0
Inter,Udinese,1.0,0.0
Torino,Juventus,0.0,1.0
Cagliari,Napoli,0.0,1.0
Fiorentina,Empoli,3.0,1.0
Frosinone,Sassuolo,0.0,2.0
Roma,Genoa,3.0,2.0
Sampdoria,Parma,2.0,0.0
Spal,Chievo,0.0,0.0
Atalanta,Lazio,1.0,0.0
Bologna,Milan,0.0,0.0
Chievo,Inter,1.0,1.0
Empoli,Sampdoria,2.0,4.0
Genoa,Atalanta,3.0,1.0
Juventus,Roma,1.0,0.0
Lazio,Cagliari,3.0,1.0
Milan,Fiorentina,0.0,1.0
Napoli,Spal,1.0,0.0
Parma,Bologna,0.0,0.0
Sassuolo,Torino,1.0,1.0
Udinese,Frosinone,1.0,1.0
Atalanta,Juventus,2.0,2.0
Bologna,Lazio,0.0,2.0
Cagliari,Genoa,1.0,0.0
Fiorentina,Parma,0.0,1.0
Frosinone,Milan,0.0,0.0
Inter,Napoli,1.0,0.0
Roma,Sassuolo,3.0,1.0
Sampdoria,Chievo,2.0,0.0
Spal,Udinese,0.0,0.0
Torino,Empoli,3.0,0.0
Chievo,Frosinone,1.0,0.0
Empoli,Inter,0.0,1.0
Genoa,Fiorentina,0.0,0.0
Juventus,Sampdoria,2.0,1.0
Lazio,Torino,1.0,1.0
Milan,Spal,2.0,1.0
Napoli,Bologna,3.0,2.0
Parma,Roma,0.0,2.0
Sassuolo,Atalanta,2.0,6.0
Udinese,Cagliari,2.0,0.0
Inter,Sassuolo,0.0,0.0
Roma,Torino,3.0,2.0
Udinese,Parma,1.0,2.0
Cagliari,Empoli,2.0,2.0
Fiorentina,Sampdoria,3.0,3.0
Frosinone,Atalanta,0.0,5.0
Napoli,Lazio,2.0,1.0
Spal,Bologna,1.0,1.0
Genoa,Milan,0.0,2.0
Juventus,Chievo,3.0,0.0
Milan,Napoli,0.0,0.0
Sampdoria,Udinese,4.0,0.0
Sassuolo,Cagliari,3.0,0.0
Atalanta,Roma,3.0,3.0
Bologna,Frosinone,0.0,4.0
Chievo,Fiorentina,3.0,4.0
Lazio,Juventus,1.0,2.0
Parma,Spal,2.0,3.0
Torino,Inter,1.0,0.0
Empoli,Genoa,1.0,3.0
Empoli,Chievo,2.0,2.0
Juventus,Parma,3.0,3.0
Napoli,Sampdoria,3.0,0.0
Genoa,Sassuolo,1.0,1.0
Inter,Bologna,0.0,1.0
Roma,Milan,1.0,1.0
Spal,Torino,0.0,0.0
Udinese,Fiorentina,1.0,1.0
Cagliari,Atalanta,0.0,1.0
Frosinone,Lazio,0.0,1.0
Lazio,Empoli,1.0,0.0
Chievo,Roma,0.0,3.0
Fiorentina,Napoli,0.0,0.0
Parma,Inter,0.0,1.0
Atalanta,Spal,2.0,1.0
Bologna,Genoa,1.0,1.0
Milan,Cagliari,3.0,0.0
Sampdoria,Frosinone,0.0,1.0
Sassuolo,Juventus,0.0,3.0
Torino,Udinese,1.0,0.0
Juventus,Frosinone,3.0,0.0
Atalanta,Milan,1.0,3.0
Cagliari,Parma,2.0,1.0
Empoli,Sassuolo,3.0,0.0
Genoa,Lazio,2.0,1.0
Inter,Sampdoria,2.0,1.0
Napoli,Torino,0.0,0.0
Spal,Fiorentina,1.0,4.0
Udinese,Chievo,1.0,0.0
Roma,Bologna,2.0,1.0
Milan,Empoli,3.0,0.0
Frosinone,Roma,2.0,3.0
Torino,Atalanta,2.0,0.0
Bologna,Juventus,0.0,1.0
Chievo,Genoa,0.0,0.0
Fiorentina,Inter,3.0,3.0
Parma,Napoli,0.0,4.0
Sampdoria,Cagliari,1.0,0.0
Sassuolo,Spal,1.0,1.0
Cagliari,Inter,2.0,1.0
Empoli,Parma,3.0,3.0
Lazio,Roma,3.0,0.0
Milan,Sassuolo,1.0,0.0
Atalanta,Fiorentina,3.0,1.0
Genoa,Frosinone,0.0,0.0
Napoli,Juventus,1.0,2.0
Spal,Sampdoria,1.0,2.0
Torino,Chievo,3.0,0.0
Udinese,Bologna,2.0,1.0
Juventus,Udinese,4.0,1.0
Chievo,Milan,1.0,2.0
Parma,Genoa,1.0,0.0
Bologna,Cagliari,2.0,0.0
Fiorentina,Lazio,1.0,1.0
Frosinone,Torino,1.0,2.0
Inter,Spal,2.0,0.0
Sampdoria,Atalanta,1.0,2.0
Sassuolo,Napoli,1.0,1.0
Roma,Empoli,2.0,1.0
Cagliari,Fiorentina,2.0,1.0
Sassuolo,Sampdoria,3.0,5.0
Spal,Roma,2.0,1.0
Torino,Bologna,2.0,3.0
Atalanta,Chievo,1.0,1.0
Empoli,Frosinone,2.0,1.0
Genoa,Juventus,2.0,0.0
Lazio,Parma,4.0,1.0
Milan,Inter,2.0,3.0
Napoli,Udinese,4.0,2.0
Chievo,Cagliari,0.0,3.0
Juventus,Empoli,1.0,0.0
Sampdoria,Milan,1.0,0.0
Udinese,Genoa,2.0,0.0
Bologna,Sassuolo,2.0,1.0
Fiorentina,Torino,1.0,1.0
Frosinone,Spal,0.0,1.0
Inter,Lazio,0.0,1.0
Parma,Atalanta,1.0,3.0
Roma,Napoli,1.0,4.0
Cagliari,Juventus,0.0,2.0
Milan,Udinese,1.0,1.0
Empoli,Napoli,2.0,1.0
Frosinone,Parma,3.0,2.0
Genoa,Inter,0.0,4.0
Roma,Fiorentina,2.0,2.0
Spal,Lazio,1.0,0.0
Torino,Sampdoria,2.0,1.0
Atalanta,Bologna,4.0,1.0
Sassuolo,Chievo,4.0,0.0
Juventus,Milan,2.0,1.0
Parma,Torino,0.0,0.0
Sampdoria,Roma,0.0,1.0
Cagliari,Spal,2.0,1.0
Fiorentina,Frosinone,0.0,1.0
Inter,Atalanta,0.0,0.0
Lazio,Sassuolo,2.0,2.0
Napoli,Genoa,1.0,1.0
Udinese,Empoli,3.0,2.0
Bologna,Chievo,3.0,0.0
Milan,Lazio,1.0,0.0
Roma,Udinese,1.0,0.0
Spal,Juventus,2.0,1.0
Chievo,Napoli,1.0,3.0
Fiorentina,Bologna,0.0,0.0
Frosinone,Inter,1.0,3.0
Sampdoria,Genoa,2.0,0.0
Sassuolo,Parma,0.0,0.0
Torino,Cagliari,1.0,1.0
Atalanta,Empoli,0.0,0.0
Lazio,Udinese,2.0,0.0
Bologna,Sampdoria,3.0,0.0
Cagliari,Frosinone,1.0,0.0
Empoli,Spal,2.0,4.0
Genoa,Torino,0.0,1.0
Inter,Roma,1.0,1.0
Juventus,Fiorentina,2.0,1.0
Lazio,Chievo,1.0,2.0
Parma,Milan,1.0,1.0
Udinese,Sassuolo,1.0,1.0
Napoli,Atalanta,1.0,2.0
Bologna,Empoli,3.0,1.0
Inter,Juventus,1.0,1.0
Roma,Cagliari,3.0,0.0
Chievo,Parma,1.0,1.0
Frosinone,Napoli,0.0,2.0
Sampdoria,Lazio,1.0,2.0
Spal,Genoa,1.0,1.0
Torino,Milan,2.0,0.0
Atalanta,Udinese,2.0,0.0
Fiorentina,Sassuolo,0.0,1.0
Juventus,Torino,1.0,1.0
Chievo,Spal,0.0,4.0
Udinese,Inter,0.0,0.0
Empoli,Fiorentina,1.0,0.0
Genoa,Roma,1.0,1.0
Lazio,Atalanta,1.0,3.0
Napoli,Cagliari,2.0,1.0
Parma,Sampdoria,3.0,3.0
Sassuolo,Frosinone,2.0,2.0
Milan,Bologna,2.0,1.0
Atalanta,Genoa,2.0,1.0
Cagliari,Lazio,1.0,2.0
Fiorentina,Milan,0.0,1.0
Frosinone,Udinese,1.0,3.0
Roma,Juventus,2.0,0.0
Sampdoria,Empoli,1.0,2.0
Spal,Napoli,1.0,2.0
Torino,Sassuolo,3.0,2.0
Bologna,Parma,4.0,1.0
Inter,Chievo,2.0,0.0
Genoa,Cagliari,1.0,1.0
Sassuolo,Roma,0.0,0.0
Udinese,Spal,3.0,2.0
Chievo,Sampdoria,0.0,0.0
Empoli,Torino,4.0,1.0
Juventus,Atalanta,1.0,1.0
Milan,Frosinone,2.0,0.0
Napoli,Inter,4.0,1.0
Parma,Fiorentina,1.0,0.0
Lazio,Bologna,3.0,3.0
Bologna,Napoli,3.0,2.0
Frosinone,Chievo,0.0,0.0
Atalanta,Sassuolo,3.0,1.0
Cagliari,Udinese,1.0,2.0
Fiorentina,Genoa,0.0,0.0
Inter,Empoli,2.0,1.0
Roma,Parma,2.0,1.0
Sampdoria,Juventus,2.0,0.0
Spal,Milan,2.0,3.0
Torino,Lazio,3.0,1.0
Parma,Juventus,0.0,1.0
Fiorentina,Napoli,3.0,4.0
Udinese,Milan,1.0,0.0
Cagliari,Brescia,0.0,1.0
Roma,Genoa,3.0,3.0
Sampdoria,Lazio,0.0,3.0
Spal,Atalanta,2.0,3.0
Torino,Sassuolo,2.0,1.0
Verona,Bologna,1.0,1.0
Inter,Lecce,4.0,0.0
Bologna,Spal,1.0,0.0
Milan,Brescia,1.0,0.0
Juventus,Napoli,4.0,3.0
Lazio,Roma,1.0,1.0
Atalanta,Torino,2.0,3.0
Cagliari,Inter,1.0,2.0
Genoa,Fiorentina,2.0,1.0
Lecce,Verona,0.0,1.0
Sassuolo,Sampdoria,4.0,1.0
Udinese,Parma,1.0,3.0
Fiorentina,Juventus,0.0,0.0
Napoli,Sampdoria,2.0,0.0
Inter,Udinese,1.0,0.0
Genoa,Atalanta,1.0,2.0
Brescia,Bologna,3.0,4.0
Parma,Cagliari,1.0,3.0
Spal,Lazio,2.0,1.0
Roma,Sassuolo,4.0,2.0
Verona,Milan,0.0,1.0
Torino,Lecce,1.0,2.0
Cagliari,Genoa,3.0,1.0
Udinese,Brescia,0.0,1.0
Juventus,Verona,2.0,1.0
Milan,Inter,0.0,2.0
Sassuolo,Spal,3.0,0.0
Bologna,Roma,1.0,2.0
Lecce,Napoli,1.0,4.0
Sampdoria,Torino,1.0,0.0
Atalanta,Fiorentina,2.0,2.0
Lazio,Parma,2.0,0.0
Verona,Udinese,0.0,0.0
Brescia,Juventus,1.0,2.0
Roma,Atalanta,0.0,2.0
Fiorentina,Sampdoria,2.0,1.0
Genoa,Bologna,0.0,0.0
Inter,Lazio,1.0,0.0
Napoli,Cagliari,0.0,1.0
Parma,Sassuolo,1.0,0.0
Spal,Lecce,1.0,3.0
Torino,Milan,2.0,1.0
Juventus,Spal,2.0,0.0
Sampdoria,Inter,1.0,3.0
Sassuolo,Atalanta,1.0,4.0
Napoli,Brescia,2.0,1.0
Lazio,Genoa,4.0,0.0
Lecce,Roma,0.0,1.0
Udinese,Bologna,1.0,0.0
Cagliari,Verona,1.0,1.0
Milan,Fiorentina,1.0,3.0
Parma,Torino,3.0,2.0
Spal,Parma,1.0,0.0
Verona,Sampdoria,2.0,0.0
Genoa,Milan,1.0,2.0
Fiorentina,Udinese,1.0,0.0
Atalanta,Lecce,3.0,1.0
Bologna,Lazio,2.0,2.0
Roma,Cagliari,1.0,1.0
Torino,Napoli,0.0,0.0
Inter,Juventus,1.0,2.0
Lazio,Atalanta,3.0,3.0
Napoli,Verona,2.0,0.0
Juventus,Bologna,2.0,1.0
Sassuolo,Inter,3.0,4.0
Cagliari,Spal,2.0,0.0
Sampdoria,Roma,0.0,0.0
Udinese,Torino,1.0,0.0
Parma,Genoa,5.0,1.0
Milan,Lecce,2.0,2.0
Brescia,Fiorentina,0.0,0.0
Verona,Sassuolo,0.0,1.0
Lecce,Juventus,1.0,1.0
Inter,Parma,2.0,2.0
Genoa,Brescia,3.0,1.0
Bologna,Sampdoria,2.0,1.0
Atalanta,Udinese,7.0,1.0
Spal,Napoli,1.0,1.0
Torino,Cagliari,1.0,1.0
Roma,Milan,2.0,1.0
Fiorentina,Lazio,1.0,2.0
Parma,Verona,0.0,1.0
Brescia,Inter,1.0,2.0
Napoli,Atalanta,2.0,2.0
